timestamp_unix,t_in,t_ext,rh,pwm,door,ctrl_mode,phase,session_id,scenario,t_pred,err,integral,kp,ki,kd
1778983777,37.39,31.31,51.40,0,1,tinyml,,,,39.063,0.000,0.000,0.000,0.000,0.000
1778983782,37.38,31.29,51.50,0,1,tinyml,,,,38.933,0.000,0.000,0.000,0.000,0.000
1778983787,37.35,31.32,51.50,0,1,tinyml,,,,39.063,0.000,0.000,0.000,0.000,0.000
1778983792,37.31,31.29,51.50,0,1,tinyml,,,,39.063,0.000,0.000,0.000,0.000,0.000
1778983797,37.24,31.29,51.60,0,1,tinyml,,,,39.194,0.000,0.000,0.000,0.000,0.000
1778983802,37.24,31.28,51.70,0,1,tinyml,,,,39.194,0.000,0.000,0.000,0.000,0.000
1778983807,37.19,31.31,51.80,0,1,tinyml,,,,39.190,0.000,0.000,0.000,0.000,0.000
1778983812,37.14,31.28,51.80,0,1,tinyml,,,,39.140,0.000,0.000,0.000,0.000,0.000
1778983817,37.10,31.28,52.00,0,1,tinyml,,,,39.100,0.000,0.000,0.000,0.000,0.000
1778983822,37.06,31.25,52.00,0,1,tinyml,,,,39.060,0.000,0.000,0.000,0.000,0.000
1778983847,36.80,31.24,52.40,0,1,tinyml,,,,38.800,0.000,0.000,0.000,0.000,0.000
1778983852,36.75,31.21,52.40,0,1,tinyml,,,,38.750,0.000,0.000,0.000,0.000,0.000
1778983857,36.73,31.22,52.50,0,1,tinyml,,,,38.730,0.000,0.000,0.000,0.000,0.000
1778983862,36.66,31.18,52.60,0,1,tinyml,,,,38.660,0.000,0.000,0.000,0.000,0.000
1778983867,36.59,31.19,52.70,2,1,tinyml,,,,38.590,0.000,0.000,0.000,0.000,0.000
1778983872,36.56,31.18,52.80,3,1,tinyml,,,,38.560,0.000,0.000,0.000,0.000,0.000
1778983877,36.51,31.18,52.90,5,1,tinyml,,,,38.510,0.000,0.000,0.000,0.000,0.000
1778983882,36.49,31.15,52.90,45,1,tinyml,,,,38.490,0.000,0.000,0.000,0.000,0.000
1778983887,36.46,31.14,52.90,46,1,tinyml,,,,38.460,0.000,0.000,0.000,0.000,0.000
1778983892,36.46,31.16,53.00,46,1,tinyml,,,,38.460,0.000,0.000,0.000,0.000,0.000
1778983897,36.49,31.16,53.00,45,1,tinyml,,,,38.490,0.000,0.000,0.000,0.000,0.000
1778983902,36.49,31.15,53.00,45,1,tinyml,,,,38.490,0.000,0.000,0.000,0.000,0.000
1778983907,36.51,31.14,53.00,44,1,tinyml,,,,38.510,0.000,0.000,0.000,0.000,0.000
1778983912,36.56,31.14,53.00,43,1,tinyml,,,,38.560,0.000,0.000,0.000,0.000,0.000
1778983917,36.61,31.14,52.90,41,1,tinyml,,,,38.610,0.000,0.000,0.000,0.000,0.000
1778983922,36.65,31.14,52.70,40,1,tinyml,,,,38.650,0.000,0.000,0.000,0.000,0.000
1778983927,36.71,31.14,52.70,40,1,tinyml,,,,38.710,0.000,0.000,0.000,0.000,0.000
