timestamp_unix,t_in,t_ext,rh,pwm,door,ctrl_mode,phase,session_id,scenario,t_pred,err,integral,kp,ki,kd
1778308469,49.95,34.50,30.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308474,49.92,34.57,30.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308479,49.91,34.61,30.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308484,49.91,34.64,30.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308489,49.85,34.66,30.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308494,49.85,34.63,30.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308499,49.84,34.66,30.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308504,49.81,34.61,30.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308509,49.80,34.49,30.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308514,49.74,34.40,30.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308519,49.74,34.33,30.90,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308524,49.73,34.26,30.90,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308529,49.69,34.23,30.90,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308534,49.66,34.25,30.90,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308539,49.64,34.31,30.90,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308544,49.66,34.36,31.00,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308549,49.63,34.45,31.00,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308554,49.60,34.46,31.00,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308559,49.57,34.46,31.00,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308564,49.57,34.52,31.00,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308569,49.57,34.57,31.00,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308574,49.53,34.55,31.10,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308579,49.53,34.48,31.10,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308584,49.52,34.36,31.00,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308589,49.45,34.29,31.10,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308594,49.47,34.28,31.10,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308599,49.43,34.22,31.10,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308604,49.39,34.19,31.10,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308609,49.39,34.18,31.20,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308614,49.39,34.23,31.20,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308619,49.37,34.22,31.10,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308624,49.36,34.25,31.10,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308629,49.32,34.31,31.20,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308634,49.32,34.33,31.10,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308639,49.30,34.46,31.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308644,49.28,34.50,31.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308649,49.25,34.60,31.20,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308654,49.23,34.59,31.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308659,49.23,34.61,31.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308664,49.19,34.61,31.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308669,49.15,34.66,31.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308674,49.16,34.64,31.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308679,49.10,34.53,31.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308684,49.10,34.45,31.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308689,49.09,34.40,31.30,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308694,49.06,34.35,31.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308699,49.05,34.36,31.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308704,49.05,34.40,31.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308709,49.05,34.42,31.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308714,49.02,34.43,31.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308719,48.98,34.36,31.40,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308724,48.98,34.28,31.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308729,48.99,34.18,31.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308734,48.98,34.12,31.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308739,48.95,34.02,31.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308744,48.92,33.95,31.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308749,48.91,33.91,31.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308754,48.91,33.87,31.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308759,48.87,33.80,31.50,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308764,48.84,33.84,31.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308769,48.84,33.87,31.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308774,48.85,33.91,31.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308779,48.81,33.95,31.60,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308784,48.78,33.97,31.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308789,48.78,34.02,31.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308794,48.75,34.12,31.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308799,48.72,34.18,31.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308804,48.72,34.22,31.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308809,48.70,34.26,31.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308814,48.71,34.23,31.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308819,48.67,34.18,31.70,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308824,48.67,34.06,31.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308829,48.64,34.01,31.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308834,48.61,34.02,31.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308839,48.57,34.04,31.90,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308844,48.58,34.02,31.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308849,48.55,33.98,31.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308854,48.55,33.98,31.80,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308859,48.53,33.92,31.90,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308864,48.51,33.90,31.90,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
1778308869,48.51,33.90,31.90,25,1,,DISTURB,,,0.000,0.000,0.000,0.000,0.000,0.000
